Date,AR,dAR
2024-09-09,0.7043413555979278,-0.33725005457340596
2024-09-10,0.7032432290073002,-0.3321941144562772
2024-09-11,0.7048685184248688,-0.3196138575970986
2024-09-12,0.7059064814210418,-0.3026311770819388
2024-09-13,0.7073191590520436,-0.28408957531186124
2024-09-16,0.7061527848000199,-0.27032527021436015
2024-09-17,0.7037315282637265,-0.25950493549518505
2024-09-18,0.7044086661209261,-0.24540304834602536
2024-09-19,0.705380325152201,-0.22841004438806548
2024-09-20,0.7036901470964951,-0.20945019953973257
2024-09-23,0.6997843226455519,-0.20320545815009775
2024-09-24,0.6992498685892489,-0.19823694229042846
2024-09-25,0.6991112052746007,-0.19676192191471215
2024-09-26,0.6951524539113194,-0.20476896169923825
2024-09-27,0.698103052190523,-0.20858489223837215
2024-09-30,0.6991253343329311,-0.21474501623224604
2024-10-01,0.6994738469173767,-0.2168812018429862
2024-10-02,0.696609343909595,-0.23345358039211378
2024-10-03,0.6945141617841338,-0.2605849568679564
2024-10-04,0.6964796193229292,-0.28757206028093035
2024-10-07,0.697749879152683,-0.3077980447069312
2024-10-08,0.6964887785295859,-0.3244896422030257
2024-10-09,0.6976598069850394,-0.3404516661584037
2024-10-10,0.6973236977584324,-0.36171879069020296
2024-10-11,0.6990407954503487,-0.3718780646970305
2024-10-14,0.6984479308634989,-0.3701783299072813
2024-10-15,0.6944549897379918,-0.3806979535025365
2024-10-16,0.6937273690737725,-0.39380074186029546
2024-10-17,0.6941688762589379,-0.39029157409147364
2024-10-18,0.6935147216976962,-0.40088242853431216
2024-10-21,0.6924107259940925,-0.42024445357878865
2024-10-22,0.6904157791188972,-0.4495170350851553
2024-10-23,0.6900652138069799,-0.4695602259520083
2024-10-24,0.6888024653227867,-0.48622572491981175
2024-10-25,0.6886078577575344,-0.5132186999456407
2024-10-28,0.6892025593749529,-0.543985253751272
2024-10-29,0.689460556794865,-0.5692696000286182
2024-10-30,0.6892624081883908,-0.6020562989932441
2024-10-31,0.6905805671231654,-0.6294579481658839
2024-11-01,0.6900650217707653,-0.6687877733042845
2024-11-04,0.6825856734356478,-0.7412496255269755
2024-11-05,0.6839133771745254,-0.7905802086861173
2024-11-06,0.6733116125538666,-0.8855583852453078
2024-11-07,0.6722128878427954,-0.9911992456895772
2024-11-08,0.6724588577403159,-1.0985320979266404
2024-11-11,0.669949048341852,-1.2164431913501716
2024-11-12,0.6687096984072393,-1.333713712247669
2024-11-13,0.6691735458089678,-1.427171429618772
2024-11-14,0.6631793257120631,-1.5413237068650654
2024-11-15,0.6631401508484469,-1.6544368703434402
2024-11-18,0.6649158998312432,-1.7637831848217196
2024-11-19,0.6653025197384425,-1.8747791536401308
2024-11-20,0.6642897240925186,-1.989461124381746
2024-11-21,0.6650823717478257,-2.1110229990307046
2024-11-22,0.6646594867307963,-2.235447350999222
2024-11-25,0.6627105812986699,-2.3249297240294324
2024-11-26,0.6622039522326433,-2.4241740114967136
2024-11-27,0.6625905064973406,-2.4661101966850585
2024-11-29,0.6635011258854264,-2.495321578401393
2024-12-02,0.6643442088755116,-2.5257176801796555
2024-12-03,0.6637047674298371,-2.53820564640468
2024-12-04,0.6631534800227669,-2.5456552016183553
2024-12-05,0.6616728993850591,-2.562998660960407
2024-12-06,0.6619639647876806,-2.5414087165761066
2024-12-09,0.6615397495538328,-2.5221775884002073
2024-12-10,0.6615997214065796,-2.513803922346864
2024-12-11,0.661273649384332,-2.5091119017265395
2024-12-12,0.6621382471732848,-2.4963015182720647
2024-12-13,0.6581256746134763,-2.4993037286298954
2024-12-16,0.6623342659021288,-2.4859501714867593
2024-12-17,0.6619291228005361,-2.463343886715551
2024-12-18,0.6745464041191169,-2.39181565094864
